region_id,name,zone,latitude,longitude,timestamp,aqi,pm2_5,pm10,no2,temp_c,status
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-28 06:00:00,162,116,174,34,28,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-28 06:00:00,142,102,153,30,28,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-28 06:00:00,106,76,114,22,28,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-28 06:00:00,151,108,162,32,28,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-28 06:00:00,105,75,112,22,28,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-28 12:00:00,98,70,105,49,28,Satisfactory
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-28 12:00:00,113,81,121,24,28,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-28 12:00:00,110,79,118,23,28,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-28 12:00:00,44,32,48,9,28,Good
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-28 12:00:00,117,84,126,25,28,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-28 12:00:00,102,73,109,21,28,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-28 12:00:00,75,54,81,16,28,Satisfactory
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-28 12:00:00,60,43,64,12,28,Satisfactory
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-28 12:00:00,103,74,111,22,28,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-28 12:00:00,64,46,69,13,28,Satisfactory
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-28 18:00:00,169,121,181,84,28,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-28 18:00:00,194,139,208,41,28,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-28 18:00:00,168,120,180,36,28,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-28 18:00:00,89,64,96,19,28,Satisfactory
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-28 18:00:00,165,118,177,35,28,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-28 18:00:00,141,101,151,30,28,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-28 18:00:00,121,87,130,26,28,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-28 18:00:00,112,80,120,24,28,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-28 18:00:00,175,125,187,37,28,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-28 18:00:00,89,64,96,19,28,Satisfactory
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-29 00:00:00,219,157,235,109,28,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-29 00:00:00,260,186,279,55,28,Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-29 00:00:00,207,148,222,44,28,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-29 00:00:00,106,76,114,22,28,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-29 00:00:00,228,163,244,48,28,Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-29 00:00:00,200,143,214,42,28,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-29 00:00:00,175,125,187,37,28,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-29 00:00:00,148,106,159,31,28,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-29 00:00:00,218,156,234,46,28,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-29 00:00:00,144,103,154,30,28,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-29 06:00:00,158,113,169,79,28,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-29 06:00:00,197,141,211,42,28,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-29 06:00:00,158,113,169,33,28,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-29 06:00:00,102,73,109,21,28,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-29 06:00:00,169,121,181,36,28,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-29 06:00:00,144,103,154,30,28,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-29 06:00:00,128,92,138,27,28,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-29 06:00:00,107,77,115,23,28,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-29 06:00:00,173,124,186,37,28,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-29 06:00:00,91,65,97,19,28,Satisfactory
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-29 12:00:00,109,78,117,54,28,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-29 12:00:00,121,87,130,26,28,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-29 12:00:00,86,62,93,18,28,Satisfactory
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-29 12:00:00,43,31,46,9,28,Good
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-29 12:00:00,105,75,112,22,28,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-29 12:00:00,89,64,96,19,28,Satisfactory
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-29 12:00:00,84,60,90,18,28,Satisfactory
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-29 12:00:00,78,56,84,16,28,Satisfactory
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-29 12:00:00,89,64,96,19,28,Satisfactory
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-29 12:00:00,54,39,58,11,28,Satisfactory
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-29 18:00:00,182,130,195,91,28,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-29 18:00:00,203,145,217,43,28,Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-29 18:00:00,161,115,172,34,28,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-29 18:00:00,81,58,87,17,28,Satisfactory
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-29 18:00:00,176,126,189,37,28,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-29 18:00:00,161,115,172,34,28,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-29 18:00:00,134,96,144,28,28,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-29 18:00:00,102,73,109,21,28,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-29 18:00:00,158,113,169,33,28,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-29 18:00:00,98,70,105,21,28,Satisfactory
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-30 00:00:00,219,157,235,109,28,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-30 00:00:00,243,174,261,52,28,Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-30 00:00:00,221,158,237,47,28,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-30 00:00:00,112,80,120,24,28,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-30 00:00:00,229,164,246,49,28,Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-30 00:00:00,184,132,198,39,28,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-30 00:00:00,161,115,172,34,28,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-30 00:00:00,135,97,145,29,28,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-30 00:00:00,221,158,237,47,28,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-30 00:00:00,140,100,150,30,28,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-30 06:00:00,161,115,172,80,28,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-30 06:00:00,176,126,189,37,28,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-30 06:00:00,155,111,166,33,28,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-30 06:00:00,85,61,91,18,28,Satisfactory
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-30 06:00:00,175,125,187,37,28,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-30 06:00:00,154,110,165,33,28,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-30 06:00:00,142,102,153,30,28,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-30 06:00:00,114,82,123,24,28,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-30 06:00:00,165,118,177,35,28,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-30 06:00:00,93,67,100,20,28,Satisfactory
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-30 12:00:00,91,65,97,45,28,Satisfactory
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-30 12:00:00,116,83,124,24,28,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-30 12:00:00,93,67,100,20,28,Satisfactory
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-30 12:00:00,44,32,48,9,28,Good
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-30 12:00:00,116,83,124,24,28,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-30 12:00:00,85,61,91,18,28,Satisfactory
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-30 12:00:00,89,64,96,19,28,Satisfactory
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-30 12:00:00,77,55,82,16,28,Satisfactory
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-30 12:00:00,105,75,112,22,28,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-30 12:00:00,67,48,72,14,28,Satisfactory
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-30 18:00:00,172,123,184,86,28,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-30 18:00:00,180,129,193,38,28,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-30 18:00:00,169,121,181,36,28,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-30 18:00:00,81,58,87,17,28,Satisfactory
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-30 18:00:00,184,132,198,39,28,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-30 18:00:00,141,101,151,30,28,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-30 18:00:00,141,101,151,30,28,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-30 18:00:00,120,86,129,25,28,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-30 18:00:00,152,109,163,32,28,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-30 18:00:00,89,64,96,19,28,Satisfactory
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-31 00:00:00,221,158,237,110,28,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-31 00:00:00,250,179,268,53,28,Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-31 00:00:00,203,145,217,43,28,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-31 00:00:00,103,74,111,22,28,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-31 00:00:00,221,158,237,47,28,Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-31 00:00:00,203,145,217,43,28,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-31 00:00:00,169,121,181,36,28,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-31 00:00:00,134,96,144,28,28,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-31 00:00:00,208,149,223,44,28,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-31 00:00:00,131,94,141,28,28,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-31 06:00:00,175,125,187,87,28,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-31 06:00:00,197,141,211,42,28,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-31 06:00:00,165,118,177,35,28,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-31 06:00:00,85,61,91,18,28,Satisfactory
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-31 06:00:00,184,132,198,39,28,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-31 06:00:00,163,117,175,35,28,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-31 06:00:00,135,97,145,29,28,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-31 06:00:00,112,80,120,24,28,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-31 06:00:00,154,110,165,33,28,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-31 06:00:00,109,78,117,23,28,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-31 12:00:00,107,77,115,53,28,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-31 12:00:00,113,81,121,24,28,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-31 12:00:00,85,61,91,18,28,Satisfactory
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-31 12:00:00,67,48,72,14,28,Satisfactory
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-31 12:00:00,114,82,123,24,28,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-31 12:00:00,100,72,108,21,28,Satisfactory
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-31 12:00:00,65,47,70,14,28,Satisfactory
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-31 12:00:00,64,46,69,13,28,Satisfactory
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-31 12:00:00,98,70,105,21,28,Satisfactory
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-31 12:00:00,62,45,67,13,28,Satisfactory
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-10-31 18:00:00,165,118,177,82,28,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-10-31 18:00:00,191,137,205,41,28,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-10-31 18:00:00,156,112,168,33,28,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-10-31 18:00:00,86,62,93,18,28,Satisfactory
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-10-31 18:00:00,177,127,190,38,28,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-10-31 18:00:00,158,113,169,33,28,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-10-31 18:00:00,120,86,129,25,28,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-10-31 18:00:00,109,78,117,23,28,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-10-31 18:00:00,165,118,177,35,28,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-10-31 18:00:00,107,77,115,23,28,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-01 00:00:00,383,274,411,191,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-01 00:00:00,432,309,463,92,21,Severe
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-01 00:00:00,364,260,390,78,21,Very Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-01 00:00:00,198,142,213,42,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-01 00:00:00,396,283,424,84,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-01 00:00:00,330,236,354,70,21,Very Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-01 00:00:00,280,200,300,60,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-01 00:00:00,240,172,258,51,21,Poor
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-01 00:00:00,357,255,382,76,21,Very Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-01 00:00:00,218,156,234,46,21,Poor
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-01 06:00:00,303,217,325,151,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-01 06:00:00,326,233,349,69,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-01 06:00:00,285,204,306,61,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-01 06:00:00,149,107,160,32,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-01 06:00:00,289,207,310,62,21,Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-01 06:00:00,244,175,262,52,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-01 06:00:00,212,152,228,45,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-01 06:00:00,200,143,214,42,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-01 06:00:00,291,208,312,62,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-01 06:00:00,183,131,196,39,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-01 12:00:00,172,123,184,86,21,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-01 12:00:00,208,149,223,44,21,Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-01 12:00:00,179,128,192,38,21,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-01 12:00:00,98,70,105,21,21,Satisfactory
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-01 12:00:00,184,132,198,39,21,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-01 12:00:00,148,106,159,31,21,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-01 12:00:00,128,92,138,27,21,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-01 12:00:00,117,84,126,25,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-01 12:00:00,175,125,187,37,21,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-01 12:00:00,100,72,108,21,21,Satisfactory
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-01 18:00:00,303,217,325,151,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-01 18:00:00,327,234,351,70,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-01 18:00:00,278,199,298,59,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-01 18:00:00,152,109,163,32,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-01 18:00:00,295,211,316,63,21,Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-01 18:00:00,271,194,291,58,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-01 18:00:00,225,161,241,48,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-01 18:00:00,186,133,199,39,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-01 18:00:00,277,198,297,59,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-01 18:00:00,165,118,177,35,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-02 00:00:00,373,267,400,186,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-02 00:00:00,435,311,466,93,21,Severe
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-02 00:00:00,355,254,381,76,21,Very Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-02 00:00:00,197,141,211,42,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-02 00:00:00,404,289,433,86,21,Severe
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-02 00:00:00,330,236,354,70,21,Very Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-02 00:00:00,280,200,300,60,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-02 00:00:00,237,170,255,51,21,Poor
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-02 00:00:00,359,257,385,77,21,Very Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-02 00:00:00,217,155,232,46,21,Poor
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-02 06:00:00,302,216,324,151,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-02 06:00:00,340,243,364,72,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-02 06:00:00,287,205,307,61,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-02 06:00:00,142,102,153,30,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-02 06:00:00,289,207,310,62,21,Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-02 06:00:00,250,179,268,53,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-02 06:00:00,224,160,240,48,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-02 06:00:00,176,126,189,37,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-02 06:00:00,295,211,316,63,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-02 06:00:00,182,130,195,39,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-02 12:00:00,184,132,198,92,21,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-02 12:00:00,198,142,213,42,21,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-02 12:00:00,169,121,181,36,21,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-02 12:00:00,95,68,102,20,21,Satisfactory
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-02 12:00:00,186,133,199,39,21,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-02 12:00:00,159,114,171,34,21,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-02 12:00:00,144,103,154,30,21,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-02 12:00:00,109,78,117,23,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-02 12:00:00,166,119,178,35,21,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-02 12:00:00,118,85,127,25,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-02 18:00:00,289,207,310,144,21,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-02 18:00:00,336,240,360,72,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-02 18:00:00,281,201,301,60,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-02 18:00:00,156,112,168,33,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-02 18:00:00,316,226,339,67,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-02 18:00:00,246,176,264,52,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-02 18:00:00,217,155,232,46,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-02 18:00:00,198,142,213,42,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-02 18:00:00,295,211,316,63,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-02 18:00:00,169,121,181,36,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-03 00:00:00,397,284,426,198,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-03 00:00:00,438,313,469,93,21,Severe
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-03 00:00:00,351,251,376,75,21,Very Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-03 00:00:00,210,150,225,45,21,Poor
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-03 00:00:00,399,285,427,85,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-03 00:00:00,348,249,373,74,21,Very Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-03 00:00:00,294,210,315,63,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-03 00:00:00,247,177,265,53,21,Poor
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-03 00:00:00,361,258,387,77,21,Very Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-03 00:00:00,225,161,241,48,21,Poor
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-03 06:00:00,299,214,321,149,21,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-03 06:00:00,330,236,354,70,21,Very Poor
